Objekt-ID;Art;Geo Point;Bohr-ID;Kanton;Gemeinde bzw. Sektion;Klassifikation;Laufnummer;Laufnummer-Erweiterung;Vollständige Laufnummer;Schrägbohrung (0/1);Bohrjahr;Strasse;Hausummer;Bohransatz-Kote;Oberkante Fels-Kote;Oberkante Fels-Stratigraphie;Sohle-Kote;Kassierdatum einer Bohrung;Im hydrografischen Jahrbuch;ID: Zustand einer Messstelle;Text: Zustand der Bohrung;chemische Untersuchung (ja/nein);Chemische Analyse;Intervall der chemischen Analyse;Terrain-Kote;Geplant (0/1);Rohrdurchmesser;Z-Koordinate vom Top;Z-Koordinate von der Basis;Grundwasserdaten;Flurabstand;Grundwasserspiegel;Datum des Grundwasserstandes;Format des Datums;Datum des Grundwasserstandes;Geo Shape;X-Koordinate;Y-Koordinate;Bohrprofil-Dokument;Situationsplan-Dokument;Bild zur Bohrung
2046;geplante Bohrung;47.54545455774521,7.586223292510144;18363;BS;3;H;6860;;6860;0;;Frobenstr.;8/10;;;;;;0;;-;0;;;0.0;1;;;;0;;;;;;"{""coordinates"": [7.586223292510144, 47.54545455774521], ""type"": ""Point""}";2611112;1266092;;;
2049;Erdwärmebohrungen;47.55132340097258,7.577087689309921;18364;BS;3;H;6861;;6861;0;2021;Arnold Böcklin-Strasse;31;279;231;Meletta-Schichten;-123;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.577087689309921, 47.55132340097258], ""type"": ""Point""}";2610423;1266743;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_6861.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6861.pdf;
2064;Erdwärmebohrungen;47.54377238322729,7.582174035720611;18543;BS;3;H;6978;;6978;0;;Gundeldingerstr.;65;;;;;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.582174035720611, 47.54377238322729], ""type"": ""Point""}";2610807;1265904;;;
2079;Sondierbohrung;47.54519203396323,7.57172507638203;5957;BS;3;J;3045;;3045;0;1966;Holeestr.;50;280.42;272.52;Meletta-Schichten;269.82;;0;;-;0;;;280.42;0;;;;0;;;;;;"{""coordinates"": [7.57172507638203, 47.54519203396323], ""type"": ""Point""}";2610020;1266061;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Bohrprofil_3045.pdf;;
2088;Bohrungen verrohrt (ø < 200mm);47.55165754783291,7.587430478681743;6426;BS;3;J;784;;784;0;1980;Steinenvorstadt;62;262.28;255.88;Meletta-Schichten;254.08;;0;101;messbar;1;1000010;20;262.28;0;101;259.17;254.17;1;6.039999999999964;256.24;1980-04-18T00:00:00;dd.mm.yyyy;18.04.1980;"{""coordinates"": [7.587430478681743, 47.55165754783291], ""type"": ""Point""}";2611201;1266782;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0784.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0784.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/foto_0784_2001_01.jpg
2094;Bohrungen verrohrt (kassiert);47.55260074831843,7.588323201116587;6419;BS;3;J;786;;786;0;1980;Steinenvorstadt;36;259.27;254.07;Meletta-Schichten;253.07;;0;203;kassiert;0;;;259.27;0;101;259.17;253.17;1;4.699999999999989;254.57;1980-04-22T00:00:00;dd.mm.yyyy;22.04.1980;"{""coordinates"": [7.588323201116587, 47.55260074831843], ""type"": ""Point""}";2611268;1266887;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0786.pdf;;
2133;Bohrungen verrohrt (kassiert);47.57476416510318,7.578590332214473;9885;BS;1;T;1972;;1972;0;2006;Hüningerstrasse;;256.05;237.05;Meletta-Schichten;236.05;2011-06-01;0;203;kassiert;0;;;256.05;0;;;;1;11.300000000000011;244.75;2004-11-29T00:00:00;dd.mm.yyyy;29.11.2004;"{""coordinates"": [7.578590332214473, 47.57476416510318], ""type"": ""Point""}";2610531;1269350;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1972.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1972.pdf;
2136;Sondierbohrung;47.57398214801641,7.578229310881398;10212;BS;1;T;1973;;1973;0;2006;Hüningerstr.;;;;;;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.578229310881398, 47.57398214801641], ""type"": ""Point""}";2610504;1269263;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1973.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1973.pdf;
2142;Bohrungen verrohrt (ø >= 200mm);47.573757115864225,7.57838820640362;10214;BS;1;T;1975;;1975;0;2007;Hüningerstr.;;;;;;;0;;-;0;;;256.0;0;400;;;0;;;;;;"{""coordinates"": [7.57838820640362, 47.573757115864225], ""type"": ""Point""}";2610516;1269238;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1975.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1975.pdf;
2145;Bohrungen verrohrt (ø >= 200mm);47.573577099534084,7.57850734772445;10215;BS;1;T;1976;;1976;0;2006;Hüningerstr.;;;;;;;0;;-;0;;;256.0;0;400;;;0;;;;;;"{""coordinates"": [7.57850734772445, 47.573577099534084], ""type"": ""Point""}";2610525;1269218;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1976.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1976.pdf;
2148;Sondierbohrung;47.57338831256479,7.5784404023803305;10216;BS;1;T;1977;;1977;0;2006;Hüningerstr.;;;;;;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.57844040238033, 47.57338831256479], ""type"": ""Point""}";2610520;1269197;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1977.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1977.pdf;
2154;Bohrungen verrohrt (kassiert);47.57404327070425,7.5639157452723875;9310;BS;1;T;2907;;2907;0;2001;Flughafenstr.;215;266.7;;;246.7;;0;203;kassiert;0;;;266.7;0;;;;1;18.599999999999994;248.1;2001-08-27T00:00:00;dd.mm.yyyy;27.08.2001;"{""coordinates"": [7.563915745272388, 47.57404327070425], ""type"": ""Point""}";2609427;1269268;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_2907.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_2907.pdf;
2157;Sondierbohrung;47.5739719664969,7.563397254640647;9311;BS;1;T;2908;;2908;0;2001;Flughafenstr.;215;266.18;;;246.18;;0;;-;0;;;266.18;0;;;;1;17.900000000000006;248.28;2001-08-30T00:00:00;dd.mm.yyyy;30.08.2001;"{""coordinates"": [7.563397254640647, 47.5739719664969], ""type"": ""Point""}";2609388;1269260;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_2908.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_2908.pdf;
2163;Bohrungen verrohrt (kassiert);47.576246564748544,7.57786135486064;10194;BS;1;T;2924;;2924;0;2006;;;246.5;237.5;Meletta-Schichten;236;;0;203;kassiert;0;;;246.5;0;600;246.5;235.5;1;1.5;245;2006-12-15T00:00:00;dd.mm.yyyy;15.12.2006;"{""coordinates"": [7.57786135486064, 47.576246564748544], ""type"": ""Point""}";2610476;1269514;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_2924.pdf;;
2181;Sondierbohrung;47.56358209172962,7.58107229290573;10009;BS;1;T;2933;;2933;0;2006;Spitalstrasse;37;258.8;;;244.8;;0;;-;0;;;258.8;0;;;;1;12.5;246.3;2006-08-08T00:00:00;dd.mm.yyyy;08.08.2006;"{""coordinates"": [7.58107229290573, 47.56358209172962], ""type"": ""Point""}";2610720;1268107;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_2933.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_2933.pdf;
2187;Bohrungen verrohrt (ø < 200mm);47.5755015322216,7.578685299305058;9912;BS;1;T;2949;;2949;0;2006;Hüningerstr.;;255.7;238.1;Meletta-Schichten;234.9;;0;;-;0;;;255.7;0;120;255.62;246.61;1;11.0;244.7;2006-10-09T00:00:00;dd.mm.yyyy;09.10.2006;"{""coordinates"": [7.578685299305058, 47.5755015322216], ""type"": ""Point""}";2610538;1269432;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_2949.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_2949.pdf;
2202;Sondierbohrung;47.574451836170155,7.576533345096579;10568;BS;1;T;2984;;2984;0;2007;;;257.8;235.8;Meletta-Schichten;232.8;;0;;-;0;;;0.0;0;;;;1;;245.1;2007-04-18T00:00:00;dd.mm.yyyy;18.04.2007;"{""coordinates"": [7.576533345096579, 47.574451836170155], ""type"": ""Point""}";2610377;1269315;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_2984.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_2984.pdf;
2211;Sondierbohrung;47.56028519809185,7.5852621714555095;5937;BS;1;T;3001;;3001;0;1964;Petersgraben;15;263.3;;;253.25;;0;;-;0;;;263.3;0;;;;0;;;;;;"{""coordinates"": [7.58526217145551, 47.56028519809185], ""type"": ""Point""}";2611036;1267741;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Bohrprofil_3001.pdf;;
2217;Sondierbohrung;47.561501356952085,7.583657755098155;6267;BS;1;T;3017;;3017;0;1965;Petersgraben;4;259.17;251.27;Meletta-Schichten;251.26;;0;;-;0;;;259.17;0;;;;0;;;;;;"{""coordinates"": [7.583657755098155, 47.561501356952085], ""type"": ""Point""}";2610915;1267876;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3017.pdf;;
2226;Bohrungen verrohrt (kassiert);47.57307576246612,7.568737792850834;5917;BS;1;T;3043;;3043;0;1966;Hagenaustr.;40;260.91;237.21;Meletta-Schichten;233.41;;0;203;kassiert;0;;;260.91;0;;;;1;13.150000000000034;247.76;1966-04-01T00:00:00;dd.mm.yyyy;01.04.1966;"{""coordinates"": [7.568737792850834, 47.57307576246612], ""type"": ""Point""}";2609790;1269161;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3043.pdf;;
2235;Bohrungen verrohrt (kassiert);47.57607095658047,7.568386230657229;6351;BS;1;T;3120;;3120;0;1967;Schlachthofstr.;;260.9;;;245.7;;0;203;kassiert;0;;;260.9;0;;;;1;15.099999999999966;245.8;1967-04-21T00:00:00;dd.mm.yyyy;21.04.1967;"{""coordinates"": [7.568386230657229, 47.57607095658047], ""type"": ""Point""}";2609763;1269494;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Bohrprofil_3120.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3120.pdf;
2241;Bohrungen verrohrt (kassiert);47.57652124316121,7.567842393380201;6350;BS;1;T;3122;;3122;0;1967;Schlachthofstr.;;260.9;;;252.9;;0;203;kassiert;0;;;260.9;0;;;;0;;;;;;"{""coordinates"": [7.567842393380201, 47.57652124316121], ""type"": ""Point""}";2609722;1269544;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Bohrprofil_3122.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3122.pdf;
2244;Bohrungen verrohrt (kassiert);47.574387562384146,7.5800384038983655;6156;BS;1;T;3126;;3126;0;1960;Hüningerstr.;;256;237.7;Meletta-Schichten;236.9;;0;203;kassiert;0;;;256.0;0;;;;1;11.900000000000006;244.1;1960-08-11T00:00:00;dd.mm.yyyy;11.08.1960;"{""coordinates"": [7.580038403898365, 47.574387562384146], ""type"": ""Point""}";2610641;1269308;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3126.pdf;;
2250;Bohrungen verrohrt (kassiert);47.57436195380646,7.580685315191736;6157;BS;1;T;3134;;3134;0;1960;Hüningerstr.;;256;238.6;Meletta-Schichten;237.2;;0;203;kassiert;0;;;256.0;0;;;;1;11.800000000000011;244.2;1960-01-01T00:00:00;yyyy;1960;"{""coordinates"": [7.580685315191736, 47.57436195380646], ""type"": ""Point""}";2610689;1269305;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3134.pdf;;
2262;Bohrungen verrohrt (kassiert);47.573591016864405,7.578075716655375;6170;BS;1;T;3167;;3167;0;1969;Hüningerstr.;;256.43;236.88;Meletta-Schichten;234.93;;0;203;kassiert;0;;;256.43;0;;;;1;10.349999999999994;246.08;1969-05-06T00:00:00;dd.mm.yyyy;06.05.1969;"{""coordinates"": [7.578075716655375, 47.573591016864405], ""type"": ""Point""}";2610493;1269219;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3167.pdf;;
2274;Bohrungen verrohrt (kassiert);47.57329582710787,7.5782405418016925;6173;BS;1;T;3171;;3171;0;1969;Hüningerstr.;;256.37;236.67;Meletta-Schichten;235.37;;0;203;kassiert;0;;;256.37;0;;;;1;10.599999999999994;245.77;1969-05-01T00:00:00;dd.mm.yyyy;01.05.1969;"{""coordinates"": [7.578240541801692, 47.57329582710787], ""type"": ""Point""}";2610505;1269186;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3171.pdf;;
2283;Bohrungen verrohrt (kassiert);47.57544907933363,7.577422543261391;6165;BS;1;T;3174;;3174;0;1969;Kohlenstr.;;256.51;;;242.51;;0;203;kassiert;0;;;256.51;0;;;;1;10.799999999999983;245.71;1969-08-15T00:00:00;dd.mm.yyyy;15.08.1969;"{""coordinates"": [7.577422543261391, 47.57544907933363], ""type"": ""Point""}";2610443;1269426;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3174.pdf;;
2289;Bohrungen verrohrt (kassiert);47.57542126338055,7.576610009648256;6163;BS;1;T;3176;;3176;0;1969;Kohlenstr.;;256.87;238.07;Meletta-Schichten;236.87;;0;203;kassiert;0;;;256.87;0;;;;1;11.200000000000017;245.67;1969-08-21T00:00:00;dd.mm.yyyy;21.08.1969;"{""coordinates"": [7.576610009648256, 47.57542126338055], ""type"": ""Point""}";2610382;1269422;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3176.pdf;;
2295;Bohrungen verrohrt (kassiert);47.569112903140685,7.573778017260133;5807;BS;1;T;3194;;3194;0;1969;Entenweidstr.;80;260.2;;;239.9;;0;203;kassiert;0;;;258.0;0;;;;1;11.349999999999994;246.65;1969-10-27T00:00:00;dd.mm.yyyy;27.10.1969;"{""coordinates"": [7.573778017260133, 47.569112903140685], ""type"": ""Point""}";2610170;1268721;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3194.pdf;;
2307;Bohrungen verrohrt (kassiert);47.57136698706884,7.576547975322952;6474;BS;1;T;3243;;3243;0;1959;Voltastr.;80;258.45;;;243.45;;0;203;kassiert;0;;;258.45;0;;;;1;13.449999999999989;245;1959-09-09T00:00:00;dd.mm.yyyy;09.09.1959;"{""coordinates"": [7.576547975322952, 47.57136698706884], ""type"": ""Point""}";2610378;1268972;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3243.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3243.pdf;
2310;Sondierbohrung;47.559873774920426,7.5865833467062975;6384;BS;1;T;3264;;3264;0;1931;Petersgasse;17;256.59;251.99;Unbekannt;250.63;;0;;-;0;;;256.59;0;;;;1;4.439999999999969;252.15;1931-01-12T00:00:00;dd.mm.yyyy;12.01.1931;"{""coordinates"": [7.586583346706298, 47.559873774920426], ""type"": ""Point""}";2611136;1267695;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Bohrprofil_3264.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3264.pdf;
2313;Bohrungen verrohrt (ø >= 200mm);47.55951461647984,7.586117316225834;6042;BS;1;T;3265;;3265;0;1931;Kellergässlein;1;258.3;250.53;Unbekannt;247.8;;0;101;messbar;0;;;258.3;0;250;253.75;249.75;1;6.3700000000000045;251.93;1930-12-31T00:00:00;dd.mm.yyyy;31.12.1930;"{""coordinates"": [7.586117316225834, 47.55951461647984], ""type"": ""Point""}";2611101;1267655;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Bohrprofil_3265.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3265.pdf;
2316;Sondierbohrung;47.5594690419056,7.586595512368632;6043;BS;1;T;3266;;3266;0;1930;Fischmarkt;11;252.29;248.41;Meletta-Schichten;247.66;;0;;-;0;;;252.29;0;;;;1;1.5900000000000034;250.7;1931-01-21T00:00:00;dd.mm.yyyy;21.01.1931;"{""coordinates"": [7.586595512368632, 47.5594690419056], ""type"": ""Point""}";2611137;1267650;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Bohrprofil_3266.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3266.pdf;
2322;Bohrungen verrohrt (kassiert);47.57600953759054,7.5750050626491525;6060;BS;1;T;3284;;3284;0;1971;Kohlenstr.;54;258.29;237.39;Meletta-Schichten;236.39;;0;203;kassiert;0;;;258.29;0;350;258.29;236.39;1;14.400000000000034;243.89;1971-04-05T00:00:00;dd.mm.yyyy;05.04.1971;"{""coordinates"": [7.575005062649153, 47.57600953759054], ""type"": ""Point""}";2610261;1269488;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3284.pdf;;
2325;Sondierbohrung;47.56118233628922,7.58709826093543;5713;BS;1;T;3294;;3294;0;;Blumenrain;20;;249.05;Meletta-Schichten;;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.58709826093543, 47.56118233628922], ""type"": ""Point""}";2611174;1267841;;;
2331;Sondierbohrung;47.5606257738143,7.5862729191892795;6262;BS;1;T;3322;;3322;0;;Petersgasse;32;;248;Meletta-Schichten;;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.586272919189279, 47.5606257738143], ""type"": ""Point""}";2611112;1267779;;;
2334;Sondierbohrung;47.56019395887322,7.58636473394747;6383;BS;1;T;3323;;3323;0;;Spiegelgasse;6;;251;Meletta-Schichten;;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.58636473394747, 47.56019395887322], ""type"": ""Point""}";2611119;1267731;;;
2343;Bohrungen verrohrt (kassiert);47.57312974324882,7.582143953748042;6155;BS;1;T;3326;;3326;0;1972;;;252.4;238.25;Meletta-Schichten;238.1;;0;203;kassiert;0;;;252.4;0;;;;1;7.400000000000006;245;1972-07-28T00:00:00;dd.mm.yyyy;28.07.1972;"{""coordinates"": [7.582143953748042, 47.57312974324882], ""type"": ""Point""}";2610799;1269168;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3326.pdf;;
2346;Bohrungen verrohrt (kassiert);47.57309803045917,7.582042464819474;6154;BS;1;T;3327;;3327;0;1972;;;252.4;237.7;Meletta-Schichten;237.25;;0;203;kassiert;0;;;252.4;0;;;;1;7.450000000000017;244.95;1972-08-03T00:00:00;dd.mm.yyyy;03.08.1972;"{""coordinates"": [7.582042464819474, 47.57309803045917], ""type"": ""Point""}";2610792;1269165;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3327.pdf;;
2349;Bohrungen verrohrt (kassiert);47.57306640735349,7.581941109154366;6151;BS;1;T;3328;;3328;0;1972;;;250.9;238.35;Meletta-Schichten;238;;0;203;kassiert;0;;;250.9;0;;;;1;5.5;245.4;1972-08-07T00:00:00;dd.mm.yyyy;07.08.1972;"{""coordinates"": [7.581941109154366, 47.57306640735349], ""type"": ""Point""}";2610784;1269161;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3328.pdf;;
2361;Sondierbohrung;47.56058046852718,7.586538533959984;6378;BS;1;T;3336;;3336;0;1935;Petersgasse;7;258.98;249.2;Unbekannt;246.5;;0;;-;0;;;258.98;0;;;;1;6.27000000000001;252.71;1935-05-25T00:00:00;dd.mm.yyyy;25.05.1935;"{""coordinates"": [7.586538533959984, 47.56058046852718], ""type"": ""Point""}";2611132;1267774;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Bohrprofil_3336.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3336.pdf;
2364;Sondierbohrung;47.56216815776738,7.582636435859738;6272;BS;1;T;3414;;3414;0;1970;Spitalstrasse;21;257.49;246.14;Meletta-Schichten;237.49;;0;;-;0;;;257.49;0;;;;1;9.5;247.99;1970-10-09T00:00:00;dd.mm.yyyy;09.10.1970;"{""coordinates"": [7.582636435859738, 47.56216815776738], ""type"": ""Point""}";2610838;1267950;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3414.pdf;;
2376;Sondierbohrung;47.5617183585763,7.582728234359762;6273;BS;1;T;3419;;3419;0;1970;Spitalstr.;21;259.16;251.96;Meletta-Schichten;239.16;;0;;-;0;;;259.16;0;;;;1;6.550000000000011;252.61;1970-11-09T00:00:00;dd.mm.yyyy;09.11.1970;"{""coordinates"": [7.582728234359762, 47.5617183585763], ""type"": ""Point""}";2610845;1267900;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3419.pdf;;
2385;Sondierbohrung;47.56023706913677,7.587119549899077;6382;BS;1;T;3439;;3439;0;1985;Spiegelgasse;1;253.18;249.98;Meletta-Schichten;237.78;;0;;-;0;;;253.18;0;;;;0;;;;;;"{""coordinates"": [7.587119549899077, 47.56023706913677], ""type"": ""Point""}";2611176;1267735;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Bohrprofil_3439.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3439.pdf;
2394;Sondierbohrung;47.562023007273105,7.583645883954524;6264;BS;1;T;3442;;3442;0;1939;Spitalstr.;17 / 1;258.14;245.95;Meletta-Schichten;244.95;;0;;-;0;;;258.14;0;;;;1;10.609999999999985;247.53;1939-10-28T00:00:00;dd.mm.yyyy;28.10.1939;"{""coordinates"": [7.583645883954524, 47.562023007273105], ""type"": ""Point""}";2610914;1267934;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3442.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3442.pdf;
2409;Bohrungen verrohrt (kassiert);47.57418483144912,7.581672188360822;6126;BS;1;T;3584;;3584;0;1988;;;255.9;235.2;Meletta-Schichten;232.6;;0;203;kassiert;0;;;255.9;0;;;;0;;;;;;"{""coordinates"": [7.581672188360822, 47.57418483144912], ""type"": ""Point""}";2610763;1269286;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3584.pdf;;
2415;Bohrungen verrohrt (kassiert);47.573840618094565,7.576235393328428;5788;BS;1;T;3603;;3603;0;1989;Elsässerstr. / Hüningerstr.;;257.7;237.4;Meletta-Schichten;236.7;;0;203;kassiert;0;;;257.7;0;;;;1;14.199999999999989;243.5;1989-09-22T00:00:00;dd.mm.yyyy;22.09.1989;"{""coordinates"": [7.576235393328428, 47.573840618094565], ""type"": ""Point""}";2610354;1269247;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3603.pdf;;
2424;Sondierbohrung;47.573498828084205,7.576261093487144;5786;BS;1;T;3606;;3606;0;1989;Elsässerstr. / Hüningerstr.;;257.65;237.95;Meletta-Schichten;237.65;;0;;-;0;;;257.65;0;;;;1;12.699999999999989;244.95;1989-10-27T00:00:00;dd.mm.yyyy;27.10.1989;"{""coordinates"": [7.576261093487144, 47.573498828084205], ""type"": ""Point""}";2610356;1269209;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3606.pdf;;
2436;Sondierbohrung;47.57268532544046,7.575900167124422;8383;BS;1;T;3649;;3649;0;1994;Elsässerstr.;131;254.95;237.65;Meletta-Schichten;236.75;;0;;-;0;;;254.95;0;;;;1;9.199999999999989;245.75;1994-06-23T00:00:00;dd.mm.yyyy;23.06.1994;"{""coordinates"": [7.575900167124422, 47.57268532544046], ""type"": ""Point""}";2610329;1269118;;;
2454;Bohrungen verrohrt (kassiert);47.572606555495405,7.581871963384262;8493;BS;1;T;3666;;3666;0;1994;Lichtstr.;35;252.07;236.77;Meletta-Schichten;235.47;2004-09-07;0;203;kassiert;0;;;252.07;0;114;252.07;235.47;1;6.769999999999982;245.3;1995-01-18T00:00:00;dd.mm.yyyy;18.01.1995;"{""coordinates"": [7.581871963384262, 47.572606555495405], ""type"": ""Point""}";2610779;1269110;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Situation_3666_1.pdf;
2457;Bohrungen verrohrt (kassiert);47.57259460757664,7.58200722361758;8763;BS;1;T;3687;;3687;0;1996;Lichtstr.;35;253.26;236.81;Meletta-Schichten;235.51;2004-09-07;0;203;kassiert;0;;;253.26;0;101;253.9;235.9;1;8.22999999999999;245.03;1996-07-23T00:00:00;dd.mm.yyyy;23.07.1996;"{""coordinates"": [7.58200722361758, 47.57259460757664], ""type"": ""Point""}";2610789;1269109;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Situation_3687_1.pdf;
2460;Bohrungen verrohrt (kassiert);47.57251268964284,7.581775757953199;8764;BS;1;T;3688;;3688;0;1996;Lichtstr.;35;245.73;236.68;Meletta-Schichten;235.73;2004-09-07;0;203;kassiert;0;;;245.73;0;114;246.62;235.62;1;0.6899999999999977;245.04;1996-07-23T00:00:00;dd.mm.yyyy;23.07.1996;"{""coordinates"": [7.581775757953199, 47.57251268964284], ""type"": ""Point""}";2610772;1269100;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Situation_3688_1.pdf;
2469;Bohrungen verrohrt (kassiert);47.572484362595745,7.581479847091137;8767;BS;1;T;3691;;3691;0;1996;Lichtstr.;35;254.82;236.17;Meletta-Schichten;235.67;2004-09-07;0;203;kassiert;0;;;254.82;0;114;255.47;235.67;1;9.780000000000001;245.04;1996-07-23T00:00:00;dd.mm.yyyy;23.07.1996;"{""coordinates"": [7.581479847091137, 47.572484362595745], ""type"": ""Point""}";2610749;1269096;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Situation_3691_1.pdf;
2472;Bohrungen verrohrt (kassiert);47.57231231862733,7.581842335150048;8768;BS;1;T;3692;;3692;0;1996;Lichtstr.;35;256.33;235.83;Meletta-Schichten;235.43;2004-09-07;0;203;kassiert;0;;;256.33;0;114;256.7;235.7;1;11.309999999999974;245.02;1996-07-23T00:00:00;dd.mm.yyyy;23.07.1996;"{""coordinates"": [7.581842335150048, 47.57231231862733], ""type"": ""Point""}";2610777;1269077;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3692.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Situation_3692_1.pdf;
2475;Sondierbohrung;47.56980452281004,7.5820590048493886;8852;BS;1;T;3695;;3695;0;1997;Mülhauserstr.;;256.4;235.8;Meletta-Schichten;234.2;;0;104;ersetzt durch;0;;;256.4;0;;;;1;10.899999999999977;245.5;1997-08-29T00:00:00;dd.mm.yyyy;29.08.1997;"{""coordinates"": [7.582059004849389, 47.56980452281004], ""type"": ""Point""}";2610793;1268799;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_3695.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_3695.pdf;
